temporada_alta,dif_min,atraso_15,periodo_dia
0,0,0,mañana
0,38,1,mañana
0,-4,0,mañana
0,9,0,mañana
0,0,0,mañana
0,13,0,mañana
0,22,1,mañana
0,10,0,mañana
0,3,0,mañana
0,-3,0,mañana
0,6,0,mañana
0,0,0,mañana
0,1,0,mañana
0,2,0,mañana
0,2,0,mañana
0,-2,0,mañana
0,6,0,mañana
0,1,0,mañana
0,6,0,mañana
0,1,0,mañana
0,8,0,mañana
0,-2,0,mañana
0,1,0,mañana
1,7,0,mañana
0,-1,0,mañana
0,-1,0,mañana
0,0,0,mañana
0,7,0,mañana
0,-3,0,mañana
0,14,0,mañana
0,12,0,mañana
0,0,0,mañana
0,-4,0,mañana
0,1,0,mañana
0,2,0,mañana
0,-1,0,mañana
0,-1,0,mañana
0,2,0,mañana
0,5,0,mañana
0,11,0,mañana
0,-1,0,noche
0,-2,0,tarde
0,7,0,mañana
0,2,0,tarde
0,6,0,mañana
0,7,0,tarde
0,2,0,mañana
0,0,0,mañana
1,33,1,tarde
1,3,0,tarde
0,12,0,mañana
0,51,1,tarde
0,3,0,tarde
0,0,0,tarde
0,4,0,tarde
0,1,0,tarde
0,19,1,mañana
0,-1,0,mañana
0,0,0,tarde
0,16,1,tarde
0,-1,0,tarde
0,3,0,tarde
0,-1,0,mañana
0,3,0,mañana
0,0,0,tarde
0,7,0,tarde
0,3,0,tarde
0,-7,0,tarde
0,-1,0,tarde
0,26,1,tarde
0,4,0,tarde
0,5,0,tarde
1,5,0,tarde
1,1,0,tarde
0,3,0,noche
0,9,0,tarde
0,27,1,tarde
0,1,0,tarde
0,-2,0,tarde
0,0,0,tarde
0,-1,0,tarde
0,0,0,tarde
0,0,0,tarde
0,2,0,tarde
0,2,0,tarde
0,3,0,tarde
0,4,0,tarde
0,2,0,noche
0,-3,0,tarde
0,0,0,tarde
0,0,0,tarde
0,5,0,tarde
0,1,0,tarde
0,14,0,tarde
0,-1,0,tarde
0,4,0,tarde
0,84,1,tarde
0,0,0,tarde
0,8,0,tarde
0,3,0,noche
0,122,1,tarde
1,0,0,noche
1,-1,0,mañana
0,3,0,noche
0,-3,0,noche
0,-1,0,noche
0,1,0,noche
0,7,0,mañana
0,5,0,noche
0,1,0,noche
0,48,1,noche
0,-4,0,noche
0,-10,0,mañana
0,17,1,noche
0,7,0,noche
0,0,0,noche
0,0,0,mañana
0,7,0,noche
0,23,1,tarde
0,3,0,noche
0,9,0,mañana
0,18,1,noche
1,126,1,noche
0,4,0,noche
0,0,0,noche
0,9,0,noche
0,0,0,noche
0,-2,0,noche
0,-2,0,noche
0,1,0,noche
0,9,0,noche
0,3,0,noche
0,-4,0,noche
0,4,0,noche
0,6,0,noche
0,-2,0,noche
0,3,0,noche
0,-2,0,noche
0,0,0,noche
0,-2,0,noche
0,10,0,noche
1,-1,0,mañana
0,12,0,mañana
0,1,0,mañana
0,13,0,mañana
0,0,0,mañana
0,0,0,mañana
0,-7,0,mañana
0,3,0,mañana
0,-2,0,mañana
0,0,0,mañana
0,0,0,mañana
1,19,1,noche
0,-1,0,tarde
0,4,0,tarde
0,1,0,tarde
0,6,0,tarde
0,-1,0,tarde
0,16,1,tarde
0,-2,0,tarde
0,0,0,tarde
0,6,0,tarde
0,-2,0,tarde
0,0,0,tarde
0,0,0,noche
0,3,0,tarde
0,12,0,noche
0,9,0,noche
0,-4,0,noche
1,-2,0,noche
1,5,0,noche
0,27,1,noche
0,2,0,noche
0,1,0,noche
0,2,0,noche
0,118,1,noche
0,2,0,noche
0,14,0,noche
0,11,0,noche
0,9,0,noche
0,0,0,noche
0,3,0,noche
0,8,0,noche
0,2,0,noche
0,-3,0,noche
0,-1,0,noche
1,2,0,noche
0,0,0,noche
0,-3,0,noche
1,1,0,mañana
1,3,0,mañana
0,-4,0,mañana
0,0,0,mañana
0,-2,0,mañana
0,3,0,mañana
0,10,0,mañana
0,0,0,mañana
0,4,0,mañana
0,4,0,mañana
0,85,1,mañana
0,4,0,mañana
0,-4,0,mañana
0,-1,0,mañana
0,3,0,mañana
0,16,1,mañana
0,0,0,mañana
0,0,0,mañana
0,2,0,mañana
0,-4,0,mañana
0,-1,0,mañana
0,0,0,mañana
1,27,1,mañana
1,-2,0,mañana
0,0,0,mañana
0,-3,0,mañana
0,-4,0,mañana
0,-5,0,mañana
0,1,0,mañana
0,-1,0,mañana
0,-1,0,mañana
0,9,0,mañana
0,-1,0,mañana
0,7,0,mañana
0,26,1,mañana
0,9,0,mañana
0,2,0,mañana
0,-1,0,mañana
0,1,0,mañana
0,-1,0,mañana
0,26,1,mañana
0,-2,0,mañana
0,9,0,mañana
0,-1,0,mañana
0,81,1,mañana
0,153,1,mañana
1,-4,0,mañana
0,-1,0,mañana
0,2,0,mañana
0,1,0,mañana
0,-2,0,mañana
0,3,0,mañana
0,130,1,mañana
0,12,0,mañana
0,68,1,mañana
1,0,0,mañana
1,-3,0,mañana
0,140,1,mañana
0,28,1,mañana
0,-4,0,mañana
0,29,1,mañana
0,1,0,mañana
0,-2,0,mañana
0,0,0,mañana
0,3,0,mañana
0,2,0,mañana
0,119,1,mañana
0,29,1,mañana
0,1,0,mañana
0,4,0,mañana
0,2,0,mañana
0,14,0,mañana
1,6,0,tarde
0,12,0,tarde
0,0,0,tarde
0,9,0,tarde
0,-3,0,tarde
0,5,0,tarde
0,-4,0,tarde
0,5,0,tarde
0,-7,0,tarde
0,55,1,mañana
0,0,0,tarde
0,-2,0,tarde
0,0,0,tarde
0,6,0,tarde
0,3,0,mañana
0,1,0,tarde
0,3,0,tarde
0,-5,0,tarde
0,-1,0,tarde
0,-2,0,tarde
0,14,0,tarde
0,18,1,tarde
1,-1,0,tarde
1,3,0,tarde
0,6,0,tarde
0,14,0,tarde
0,-4,0,tarde
0,-3,0,tarde
0,3,0,tarde
0,-2,0,tarde
0,5,0,tarde
0,-4,0,tarde
0,3,0,tarde
0,4,0,tarde
0,-7,0,tarde
0,-2,0,tarde
0,11,0,tarde
0,6,0,tarde
0,-3,0,tarde
0,-5,0,tarde
0,2,0,tarde
0,-2,0,tarde
0,-2,0,tarde
0,-4,0,tarde
0,6,0,tarde
0,0,0,tarde
0,1,0,tarde
0,6,0,tarde
1,1,0,tarde
1,-2,0,tarde
0,2,0,tarde
0,-3,0,tarde
0,0,0,tarde
0,4,0,tarde
0,0,0,tarde
0,-1,0,tarde
0,122,1,tarde
0,-9,0,tarde
0,-3,0,tarde
0,0,0,tarde
0,0,0,tarde
0,-7,0,tarde
0,-2,0,tarde
0,4,0,tarde
0,-4,0,tarde
0,-3,0,tarde
0,-7,0,tarde
0,14,0,tarde
0,-1,0,tarde
0,-1,0,tarde
1,-3,0,tarde
1,-3,0,tarde
0,2,0,tarde
0,-5,0,tarde
0,4,0,tarde
0,0,0,tarde
0,-6,0,tarde
0,-1,0,tarde
0,23,1,tarde
0,4,0,tarde
0,0,0,tarde
0,42,1,tarde
0,0,0,tarde
0,-5,0,tarde
0,1,0,tarde
0,13,0,tarde
0,10,0,tarde
0,0,0,tarde
0,5,0,tarde
0,6,0,tarde
0,2,0,tarde
0,-3,0,tarde
0,-2,0,tarde
0,13,0,tarde
0,0,0,tarde
0,2,0,tarde
0,4,0,tarde
0,15,0,tarde
0,-1,0,tarde
0,1,0,tarde
0,4,0,tarde
1,18,1,noche
0,1,0,noche
0,11,0,noche
0,-5,0,noche
0,-3,0,noche
0,2,0,noche
0,7,0,noche
0,3,0,noche
0,-3,0,noche
0,-4,0,noche
0,28,1,noche
0,-2,0,noche
0,3,0,noche
0,-4,0,noche
0,-2,0,noche
0,8,0,noche
0,0,0,noche
0,-3,0,noche
0,-2,0,noche
0,-4,0,noche
0,25,1,noche
0,0,0,noche
0,-3,0,noche
0,2,0,noche
0,3,0,noche
0,10,0,noche
0,10,0,noche
0,1,0,noche
0,-3,0,noche
0,7,0,noche
0,-2,0,noche
0,7,0,noche
1,1,0,mañana
1,8,0,mañana
0,4,0,mañana
0,5,0,mañana
0,10,0,mañana
0,1,0,mañana
0,1,0,mañana
0,10,0,mañana
0,0,0,mañana
0,8,0,mañana
0,1,0,mañana
0,4,0,mañana
0,1,0,mañana
0,10,0,mañana
0,5,0,mañana
0,2,0,mañana
0,6,0,mañana
0,8,0,mañana
0,3,0,mañana
0,8,0,mañana
0,7,0,mañana
0,4,0,mañana
0,5,0,mañana
0,8,0,mañana
0,11,0,mañana
0,-5,0,mañana
0,-1,0,mañana
0,5,0,mañana
0,6,0,mañana
0,4,0,mañana
0,8,0,mañana
1,-1,0,mañana
1,0,0,tarde
0,-2,0,tarde
0,-6,0,tarde
0,-4,0,mañana
0,-4,0,tarde
0,6,0,tarde
0,10,0,tarde
0,-2,0,mañana
0,13,0,tarde
0,-1,0,tarde
0,11,0,tarde
0,5,0,mañana
0,8,0,tarde
0,-1,0,tarde
0,-1,0,mañana
1,12,0,tarde
1,10,0,tarde
0,5,0,tarde
0,-1,0,tarde
0,11,0,tarde
0,-4,0,tarde
0,-2,0,tarde
0,-1,0,tarde
0,-1,0,tarde
0,3,0,tarde
0,2,0,tarde
0,0,0,tarde
0,6,0,tarde
0,8,0,tarde
0,6,0,tarde
0,-2,0,tarde
0,2,0,tarde
0,20,1,tarde
0,0,0,tarde
0,2,0,tarde
0,83,1,tarde
0,1,0,tarde
0,6,0,tarde
0,6,0,tarde
0,-6,0,tarde
0,-1,0,tarde
0,0,0,tarde
0,17,1,tarde
1,27,1,tarde
1,0,0,tarde
0,-1,0,tarde
0,0,0,tarde
0,12,0,tarde
0,-5,0,tarde
0,-5,0,tarde
0,2,0,tarde
0,9,0,tarde
0,0,0,tarde
0,6,0,tarde
0,2,0,tarde
0,-5,0,tarde
0,-3,0,tarde
0,1,0,tarde
0,2,0,tarde
0,4,0,tarde
0,-1,0,tarde
0,-1,0,tarde
0,0,0,tarde
0,-2,0,tarde
0,4,0,tarde
0,87,1,tarde
0,1,0,tarde
0,0,0,tarde
0,1,0,tarde
0,-5,0,tarde
0,7,0,tarde
0,0,0,tarde
0,0,0,tarde
0,11,0,tarde
1,14,0,mañana
0,1,0,mañana
0,-3,0,tarde
0,-1,0,mañana
0,6,0,tarde
0,-2,0,mañana
0,0,0,mañana
0,-2,0,tarde
0,5,0,mañana
0,2,0,tarde
0,11,0,mañana
0,2,0,mañana
0,2,0,tarde
0,1,0,mañana
0,-6,0,tarde
0,5,0,mañana
0,-1,0,mañana
0,3,0,tarde
0,1,0,mañana
0,2,0,tarde
0,-2,0,mañana
0,0,0,mañana
0,-1,0,tarde
0,120,1,tarde
0,-8,0,tarde
0,-1,0,tarde
0,1,0,tarde
0,5,0,tarde
0,5,0,tarde
0,6,0,tarde
0,5,0,tarde
0,-2,0,tarde
0,0,0,tarde
0,-2,0,tarde
0,5,0,tarde
1,1,0,mañana
1,0,0,mañana
0,20,1,mañana
0,-1,0,mañana
0,3,0,mañana
0,6,0,mañana
0,17,1,mañana
0,0,0,mañana
0,12,0,mañana
0,10,0,mañana
0,2,0,mañana
0,0,0,mañana
0,-4,0,mañana
0,-3,0,mañana
0,10,0,mañana
0,-2,0,mañana
0,10,0,mañana
0,6,0,mañana
0,48,1,mañana
0,131,1,mañana
0,0,0,mañana
0,7,0,mañana
0,1,0,mañana
0,-1,0,mañana
0,1,0,mañana
0,1,0,mañana
0,15,0,mañana
0,-2,0,mañana
0,2,0,mañana
0,25,1,mañana
1,-1,0,mañana
1,-3,0,mañana
0,23,1,mañana
0,2,0,mañana
0,1,0,mañana
0,-2,0,mañana
0,-1,0,mañana
0,0,0,mañana
0,8,0,mañana
0,12,0,mañana
0,2,0,mañana
0,4,0,mañana
0,0,0,mañana
0,0,0,mañana
0,2,0,mañana
0,1,0,mañana
0,10,0,mañana
0,110,1,mañana
1,0,0,tarde
1,-2,0,tarde
0,0,0,tarde
0,13,0,tarde
0,0,0,tarde
0,5,0,mañana
0,-1,0,tarde
0,0,0,tarde
0,3,0,tarde
0,10,0,tarde
0,4,0,tarde
0,21,1,mañana
0,-2,0,tarde
0,2,0,tarde
0,-1,0,tarde
0,0,0,tarde
0,3,0,tarde
0,2,0,tarde
0,3,0,tarde
0,44,1,tarde
0,4,0,tarde
0,5,0,tarde
0,3,0,mañana
0,4,0,tarde
0,1,0,tarde
0,-5,0,tarde
0,0,0,tarde
0,3,0,tarde
0,2,0,tarde
1,-2,0,noche
0,15,0,tarde
0,8,0,tarde
0,10,0,tarde
0,1,0,noche
0,1,0,tarde
0,-1,0,noche
0,2,0,tarde
0,-4,0,tarde
0,1,0,tarde
0,1,0,noche
0,-2,0,tarde
0,5,0,noche
0,6,0,tarde
0,5,0,tarde
0,4,0,tarde
0,0,0,noche
0,0,0,noche
0,-1,0,tarde
0,-1,0,tarde
0,0,0,tarde
0,0,0,noche
0,35,1,tarde
0,7,0,noche
0,12,0,tarde
1,2,0,noche
0,6,0,noche
0,2,0,noche
0,3,0,noche
0,10,0,noche
0,15,0,noche
0,4,0,noche
0,5,0,noche
0,7,0,noche
0,5,0,noche
0,0,0,noche
0,13,0,noche
0,39,1,noche
0,3,0,noche
0,3,0,noche
0,2,0,noche
0,8,0,noche
1,6,0,noche
0,145,1,noche
0,-1,0,noche
0,-2,0,noche
0,1,0,noche
0,44,1,noche
0,0,0,noche
0,7,0,noche
0,5,0,noche
0,0,0,noche
0,1,0,noche
1,5,0,mañana
1,0,0,mañana
0,2,0,mañana
0,-1,0,mañana
0,29,1,mañana
0,-4,0,mañana
0,6,0,mañana
0,2,0,mañana
0,0,0,mañana
0,4,0,mañana
0,-2,0,mañana
0,7,0,mañana
0,3,0,mañana
0,-1,0,mañana
0,0,0,mañana
0,4,0,mañana
0,3,0,mañana
0,2,0,mañana
0,0,0,mañana
0,8,0,mañana
0,4,0,mañana
0,-4,0,mañana
0,0,0,mañana
0,7,0,mañana
0,13,0,mañana
0,13,0,mañana
0,8,0,mañana
1,10,0,tarde
1,4,0,tarde
0,9,0,tarde
0,-5,0,tarde
0,-1,0,tarde
0,2,0,tarde
0,-2,0,tarde
0,7,0,tarde
0,1,0,tarde
0,2,0,tarde
0,9,0,tarde
0,-2,0,tarde
0,-8,0,tarde
0,-1,0,tarde
0,2,0,tarde
0,8,0,tarde
0,6,0,tarde
0,-3,0,tarde
0,-1,0,tarde
0,-5,0,tarde
0,-3,0,tarde
0,0,0,tarde
0,1,0,tarde
0,6,0,tarde
0,-1,0,tarde
0,-2,0,tarde
0,-5,0,tarde
0,1,0,tarde
0,16,1,tarde
0,-2,0,tarde
0,15,0,tarde
1,4,0,mañana
1,11,0,tarde
0,-7,0,mañana
0,2,0,mañana
0,4,0,tarde
0,5,0,tarde
0,5,0,mañana
0,9,0,mañana
0,56,1,tarde
0,11,0,tarde
0,1,0,mañana
0,-2,0,mañana
0,5,0,tarde
0,-2,0,tarde
0,1,0,mañana
0,14,0,mañana
0,10,0,tarde
0,1,0,tarde
1,2,0,mañana
0,5,0,mañana
0,-6,0,mañana
0,2,0,mañana
0,4,0,mañana
0,-4,0,mañana
0,4,0,mañana
0,1,0,mañana
0,-2,0,mañana
0,2,0,mañana
0,14,0,mañana
0,2,0,mañana
0,16,1,mañana
1,-4,0,mañana
0,-4,0,tarde
0,15,0,tarde
0,2,0,tarde
0,-4,0,mañana
0,6,0,tarde
0,0,0,tarde
0,1,0,tarde
0,6,0,tarde
0,4,0,tarde
0,9,0,tarde
0,26,1,tarde
0,10,0,tarde
1,5,0,mañana
1,8,0,mañana
0,45,1,mañana
0,8,0,mañana
0,0,0,mañana
0,-3,0,mañana
0,3,0,mañana
0,37,1,mañana
0,3,0,mañana
0,5,0,mañana
0,3,0,mañana
0,2,0,mañana
0,13,0,mañana
0,12,0,mañana
0,5,0,mañana
0,0,0,mañana
0,1,0,mañana
0,0,0,mañana
0,2,0,mañana
0,17,1,mañana
0,95,1,mañana
0,6,0,mañana
0,4,0,mañana
0,6,0,mañana
0,9,0,mañana
0,-3,0,mañana
0,2,0,mañana
0,6,0,mañana
0,9,0,mañana
0,3,0,mañana
0,9,0,mañana
1,7,0,tarde
1,20,1,tarde
0,1,0,mañana
0,60,1,tarde
0,18,1,mañana
0,6,0,tarde
0,19,1,mañana
0,36,1,tarde
0,0,0,mañana
0,10,0,tarde
0,5,0,mañana
0,4,0,tarde
0,15,0,mañana
0,2,0,tarde
0,2,0,tarde
0,8,0,mañana
0,8,0,tarde
0,1,0,mañana
0,2,0,tarde
0,-4,0,mañana
0,0,0,tarde
0,0,0,mañana
0,3,0,tarde
0,2,0,mañana
0,29,1,tarde
0,3,0,tarde
0,5,0,tarde
0,8,0,mañana
1,4,0,tarde
1,21,1,tarde
0,13,0,tarde
0,-2,0,tarde
0,15,0,tarde
0,3,0,tarde
0,-2,0,tarde
0,-13,0,tarde
0,7,0,tarde
0,50,1,tarde
0,0,0,tarde
0,-1,0,tarde
0,-1,0,tarde
0,2,0,tarde
0,1,0,tarde
0,4,0,tarde
0,1,0,tarde
0,1,0,tarde
0,13,0,tarde
0,-1,0,tarde
0,5,0,tarde
0,3,0,tarde
0,4,0,tarde
0,4,0,tarde
0,0,0,tarde
0,-13,0,tarde
0,-2,0,tarde
0,0,0,tarde
0,12,0,tarde
0,8,0,tarde
0,20,1,tarde
0,-5,0,noche
0,13,0,noche
0,1,0,noche
1,9,0,noche
0,3,0,noche
0,6,0,noche
0,0,0,noche
0,1,0,noche
0,5,0,noche
0,65,1,noche
0,9,0,noche
0,3,0,noche
0,3,0,noche
0,10,0,noche
0,2,0,noche
0,1,0,noche
0,0,0,noche
0,3,0,noche
0,16,1,noche
0,0,0,noche
0,0,0,noche
0,5,0,noche
1,3,0,mañana
1,8,0,mañana
0,42,1,mañana
0,6,0,mañana
0,3,0,mañana
0,4,0,mañana
0,1,0,mañana
0,1,0,mañana
0,9,0,mañana
0,8,0,mañana
0,2,0,mañana
0,6,0,mañana
0,1,0,mañana
0,1,0,mañana
0,2,0,mañana
0,2,0,mañana
0,3,0,mañana
0,-1,0,mañana
0,11,0,mañana
0,-3,0,mañana
0,-2,0,mañana
0,8,0,mañana
0,54,1,mañana
0,3,0,mañana
0,2,0,mañana
0,12,0,mañana
0,30,1,mañana
0,47,1,mañana
0,3,0,mañana
0,3,0,mañana
1,0,0,mañana
1,-2,0,mañana
0,4,0,mañana
0,-1,0,mañana
0,-5,0,mañana
0,-2,0,mañana
0,-1,0,mañana
0,0,0,mañana
0,-1,0,mañana
0,-4,0,mañana
0,1,0,mañana
0,5,0,mañana
0,-6,0,mañana
0,17,1,mañana
0,18,1,mañana
0,12,0,mañana
0,-4,0,mañana
0,4,0,mañana
0,1,0,mañana
0,-4,0,mañana
0,-1,0,mañana
0,-2,0,mañana
0,0,0,mañana
0,-4,0,mañana
0,6,0,mañana
0,2,0,mañana
0,5,0,mañana
0,-1,0,mañana
0,-3,0,mañana
0,-1,0,mañana
0,1,0,mañana
0,25,1,mañana
0,-1,0,mañana
0,2,0,mañana
0,-2,0,mañana
0,-1,0,mañana
0,-2,0,mañana
0,9,0,mañana
0,7,0,mañana
1,-1,0,tarde
0,-7,0,tarde
0,-2,0,tarde
0,2,0,tarde
0,-6,0,tarde
0,-2,0,tarde
0,-2,0,tarde
0,-2,0,tarde
1,0,0,tarde
1,2,0,tarde
0,-1,0,tarde
0,-1,0,tarde
0,1,0,tarde
0,7,0,tarde
0,-5,0,tarde
0,-3,0,tarde
0,6,0,tarde
0,-2,0,tarde
0,10,0,tarde
0,-4,0,tarde
0,-2,0,tarde
0,0,0,tarde
0,-3,0,tarde
0,-3,0,tarde
0,18,1,tarde
0,12,0,tarde
0,-1,0,tarde
0,5,0,tarde
0,-2,0,tarde
0,-4,0,tarde
0,19,1,tarde
0,1,0,tarde
0,-4,0,tarde
0,-2,0,tarde
0,4,0,tarde
0,1,0,tarde
0,-4,0,tarde
0,-4,0,tarde
0,-3,0,tarde
1,-1,0,tarde
1,8,0,noche
0,23,1,noche
0,-3,0,noche
0,-4,0,tarde
0,-4,0,noche
0,-3,0,noche
0,5,0,noche
0,7,0,noche
0,9,0,tarde
0,-1,0,noche
0,10,0,noche
0,-4,0,noche
0,2,0,noche
0,0,0,tarde
0,20,1,noche
0,2,0,noche
0,2,0,noche
0,7,0,noche
0,-5,0,tarde
0,12,0,noche
0,6,0,noche
0,-1,0,mañana
0,3,0,mañana
0,1,0,mañana
0,1,0,mañana
1,-4,0,tarde
0,-3,0,tarde
0,-2,0,tarde
0,-6,0,tarde
0,16,1,tarde
0,1,0,tarde
0,1,0,tarde
0,0,0,tarde
0,0,0,tarde
0,-4,0,tarde
0,-2,0,tarde
0,3,0,tarde
0,1,0,tarde
1,13,0,noche
1,10,0,tarde
0,6,0,tarde
0,16,1,tarde
0,-3,0,tarde
0,-1,0,tarde
0,33,1,noche
0,2,0,tarde
0,1,0,tarde
0,5,0,tarde
0,1,0,tarde
0,1,0,tarde
0,6,0,noche
0,0,0,noche
0,3,0,tarde
0,1,0,tarde
0,-5,0,tarde
0,0,0,tarde
0,2,0,noche
0,-2,0,noche
0,125,1,tarde
0,-4,0,tarde
0,1,0,noche
0,1,0,tarde
0,6,0,noche
0,13,0,tarde
0,6,0,tarde
1,-2,0,tarde
1,0,0,tarde
0,2,0,tarde
0,2,0,tarde
0,7,0,noche
0,14,0,noche
0,-3,0,tarde
0,2,0,tarde
0,-1,0,tarde
0,1,0,tarde
0,0,0,noche
0,7,0,noche
0,0,0,tarde
0,-5,0,tarde
0,-1,0,tarde
0,-2,0,noche
0,-3,0,noche
0,4,0,noche
0,1,0,tarde
0,-4,0,tarde
0,-7,0,tarde
0,-1,0,noche
0,-1,0,noche
0,13,0,noche
0,0,0,tarde
0,0,0,tarde
0,-1,0,tarde
1,8,0,tarde
1,3,0,noche
0,-4,0,tarde
0,13,0,noche
0,-3,0,noche
0,-3,0,tarde
0,38,1,noche
0,-1,0,tarde
0,22,1,noche
0,0,0,noche
0,-5,0,tarde
0,5,0,tarde
0,28,1,noche
0,-7,0,noche
0,-4,0,tarde
0,34,1,tarde
0,3,0,tarde
0,12,0,noche
0,-3,0,noche
0,3,0,tarde
0,0,0,noche
0,4,0,tarde
1,-2,0,mañana
0,-4,0,noche
0,-4,0,noche
0,-4,0,noche
0,-4,0,noche
1,1,0,tarde
1,3,0,noche
0,4,0,noche
0,-1,0,noche
0,0,0,noche
0,0,0,tarde
0,-2,0,tarde
0,3,0,noche
0,11,0,noche
0,-6,0,noche
0,-3,0,tarde
0,5,0,noche
0,3,0,noche
0,18,1,noche
0,-1,0,noche
0,1,0,tarde
0,10,0,noche
0,-1,0,noche
0,11,0,noche
0,-4,0,noche
0,7,0,tarde
0,-4,0,noche
0,5,0,noche
1,-2,0,mañana
0,0,0,tarde
0,-1,0,mañana
0,-4,0,tarde
0,-2,0,mañana
0,-3,0,tarde
0,4,0,mañana
0,18,1,tarde
0,2,0,mañana
0,1,0,tarde
0,9,0,mañana
0,5,0,mañana
0,20,1,mañana
0,-4,0,mañana
0,-3,0,mañana
0,-5,0,mañana
0,-1,0,mañana
0,7,0,mañana
0,-3,0,mañana
1,6,0,tarde
1,5,0,mañana
0,9,0,tarde
0,1,0,mañana
0,-1,0,tarde
0,1,0,mañana
0,2,0,tarde
0,5,0,mañana
0,-3,0,tarde
0,11,0,mañana
0,6,0,tarde
0,6,0,mañana
0,-2,0,tarde
0,13,0,mañana
0,-1,0,tarde
0,1,0,mañana
0,-1,0,tarde
0,5,0,mañana
0,-5,0,tarde
1,2,0,noche
1,-5,0,noche
0,3,0,noche
0,-3,0,noche
0,10,0,noche
0,-3,0,noche
0,-7,0,noche
0,7,0,noche
0,-2,0,noche
0,-2,0,noche
0,8,0,noche
0,2,0,noche
0,-5,0,noche
0,-1,0,noche
0,-3,0,noche
0,-3,0,noche
0,-2,0,noche
0,2,0,noche
1,1,0,tarde
1,4,0,tarde
0,-1,0,mañana
0,1,0,mañana
0,0,0,mañana
0,4,0,mañana
0,6,0,tarde
0,2,0,tarde
0,-5,0,tarde
0,2,0,mañana
0,6,0,tarde
0,8,0,mañana
0,-2,0,tarde
0,-7,0,tarde
0,1,0,tarde
0,6,0,tarde
0,-2,0,mañana
0,3,0,tarde
0,62,1,tarde
0,-3,0,tarde
0,9,0,tarde
0,0,0,tarde
0,1,0,mañana
0,3,0,tarde
0,2,0,mañana
0,4,0,tarde
0,8,0,tarde
0,-1,0,tarde
0,-5,0,tarde
1,4,0,mañana
1,6,0,mañana
0,-2,0,mañana
0,-1,0,mañana
0,-1,0,mañana
0,0,0,mañana
0,2,0,mañana
0,-2,0,mañana
0,1,0,mañana
0,8,0,mañana
0,16,1,mañana
0,0,0,mañana
0,-1,0,mañana
0,-2,0,mañana
0,2,0,mañana
0,-2,0,mañana
0,4,0,mañana
0,2,0,mañana
0,-2,0,mañana
0,1,0,mañana
0,1,0,mañana
0,2,0,mañana
0,4,0,mañana
0,2,0,mañana
0,3,0,mañana
0,2,0,mañana
1,6,0,tarde
0,0,0,tarde
0,0,0,tarde
0,-1,0,tarde
0,17,1,tarde
0,0,0,tarde
0,2,0,tarde
0,3,0,tarde
0,1,0,tarde
0,-2,0,tarde
0,-1,0,tarde
0,0,0,tarde
0,-3,0,tarde
0,-5,0,tarde
0,-8,0,tarde
0,34,1,tarde
0,-3,0,tarde
0,0,0,tarde
1,5,0,tarde
0,1,0,tarde
0,2,0,tarde
0,-6,0,tarde
0,3,0,tarde
0,1,0,tarde
0,0,0,tarde
0,54,1,tarde
0,1,0,tarde
0,1,0,tarde
0,-1,0,tarde
0,2,0,tarde
0,0,0,tarde
0,18,1,tarde
0,-7,0,tarde
0,5,0,tarde
0,1,0,tarde
0,7,0,tarde
0,10,0,tarde
0,3,0,tarde
0,0,0,tarde
0,-2,0,tarde
0,-1,0,tarde
0,10,0,tarde
0,-2,0,tarde
0,-3,0,tarde
0,-1,0,tarde
0,2,0,tarde
0,-4,0,tarde
0,1,0,tarde
1,0,0,tarde
1,2,0,tarde
0,-4,0,tarde
0,14,0,tarde
0,10,0,tarde
0,-3,0,tarde
0,-4,0,tarde
0,-12,0,tarde
0,0,0,tarde
0,3,0,tarde
0,0,0,tarde
0,-3,0,tarde
0,-2,0,tarde
0,-4,0,tarde
0,-2,0,tarde
1,-1,0,noche
1,14,0,noche
0,3,0,noche
0,24,1,noche
0,-1,0,noche
0,12,0,noche
0,-2,0,noche
0,-1,0,noche
0,2,0,noche
0,-3,0,noche
0,8,0,noche
0,-2,0,noche
0,-3,0,noche
0,-4,0,noche
0,1,0,noche
0,1,0,noche
0,0,0,noche
0,-2,0,noche
0,0,0,noche
0,0,0,noche
0,8,0,noche
0,2,0,noche
0,-2,0,noche
0,0,0,noche
0,-3,0,noche
0,-2,0,noche
0,23,1,noche
1,-3,0,noche
0,5,0,noche
0,0,0,noche
0,6,0,noche
0,-5,0,mañana
0,26,1,noche
0,-3,0,noche
0,-1,0,mañana
0,1,0,noche
0,8,0,noche
0,-3,0,mañana
0,-1,0,noche
0,-3,0,noche
0,-5,0,noche
0,1,0,noche
0,0,0,noche
0,3,0,noche
1,-2,0,noche
0,-3,0,noche
0,2,0,noche
0,-1,0,noche
0,-2,0,noche
0,15,0,noche
1,35,1,noche
1,1,0,noche
0,1,0,noche
0,1,0,noche
0,7,0,noche
0,-1,0,noche
0,-2,0,noche
0,0,0,noche
0,-1,0,noche
0,2,0,noche
0,2,0,noche
0,10,0,noche
0,0,0,noche
0,-2,0,noche
0,4,0,noche
0,2,0,noche
0,2,0,noche
0,6,0,noche
0,-1,0,noche
0,11,0,noche
0,3,0,noche
0,1,0,noche
0,3,0,noche
1,1,0,mañana
1,-1,0,mañana
0,3,0,mañana
0,1,0,mañana
0,-2,0,mañana
0,4,0,mañana
0,-7,0,mañana
0,6,0,mañana
0,1,0,mañana
